bigram,sadness,joy,love,anger,fear,surprise
i definitely,0.005926087033003569,0.9377321600914001,0.002280036685988307,0.04563914239406586,0.007273913361132145,0.0011485812719911337
i kneels,0.057025931775569916,0.013400446623563766,0.017305035144090652,0.8422802686691284,0.06799083948135376,0.001997498795390129
i suggest,0.017609281465411186,0.4081074595451355,0.00918173510581255,0.5106770396232605,0.05187687277793884,0.0025475514121353626
i enjoy,0.0006918124272488058,0.9915509223937988,0.0068528540432453156,0.0004688780172728002,0.0002027319133048877,0.00023273563419934362
i bring,0.0301053524017334,0.5494640469551086,0.009014088660478592,0.3824225068092346,0.02474094368517399,0.004253146704286337
i stood,0.007417868822813034,0.0307950247079134,0.0014074987266212702,0.9251468181610107,0.03307938948273659,0.0021533118560910225
i looked,0.05521349236369133,0.08610279858112335,0.005151474382728338,0.37864020466804504,0.4257136881351471,0.049178387969732285
i went,0.043401170521974564,0.4006894528865814,0.004779316019266844,0.49253976345062256,0.054099369794130325,0.0044909208081662655
i bitch,0.0008752333815209568,0.0005086631863377988,0.000294828147161752,0.9972952008247375,0.000813856371678412,0.00021219681366346776
i talk,0.013645657338202,0.048537202179431915,0.0024080814328044653,0.9239479303359985,0.010380325838923454,0.001080794376321137
i read,0.054324276745319366,0.6226142644882202,0.005592562723904848,0.2783052325248718,0.03389696776866913,0.005266573745757341
i blinded,0.028203576803207397,0.018370430916547775,0.0017591789364814758,0.36480098962783813,0.5769065022468567,0.009959402494132519
i meant,0.013589628040790558,0.036233946681022644,0.0018724211258813739,0.9282974004745483,0.018501006066799164,0.0015055106487125158
i tried,0.0177751537412405,0.0289137065410614,0.0015228696865960956,0.8986067175865173,0.05137233808636665,0.001809166744351387
i needed,0.6798591613769531,0.03343861550092697,0.005916849710047245,0.22252175211906433,0.056830476969480515,0.0014331098645925522
i cherish,0.0016766065964475274,0.866875171661377,0.1295546442270279,0.0008547367760911584,0.000389958790037781,0.0006488715880550444
i fear,0.07031186670064926,0.05853873863816261,0.005344805307686329,0.2719518840312958,0.5918383598327637,0.002014318946748972
i confess,0.07699304074048996,0.1456061452627182,0.006646915338933468,0.7152261137962341,0.05359658971428871,0.0019311627838760614
i tip,0.007359855342656374,0.06637978553771973,0.0032301070168614388,0.8663461804389954,0.054150234907865524,0.0025339126586914062
i owe,0.01646345853805542,0.8552764058113098,0.011798779480159283,0.11170323193073273,0.0031537609174847603,0.0016044317744672298
i couldn,0.07021034508943558,0.16658441722393036,0.0034412904642522335,0.5748947858810425,0.1754220724105835,0.009447070769965649
i smiled,0.0011103161377832294,0.9903287291526794,0.003224128857254982,0.0034397414419800043,0.0006589654367417097,0.001238138065673411
i vow,0.02256479114294052,0.7419289946556091,0.04150020331144333,0.18227575719356537,0.009994509629905224,0.00173586152959615
i kind,0.027592021971940994,0.3586353063583374,0.02395450323820114,0.5767554640769958,0.009366589598357677,0.003696081694215536
i lauper,0.00897308997809887,0.016453025862574577,0.002459251554682851,0.9587017893791199,0.012054597958922386,0.001358315465040505
i talked,0.0016489156987518072,0.004078100435435772,0.0005637963186018169,0.9881689548492432,0.005103253293782473,0.0004369598173070699
i celebrate,0.0005147414631210268,0.9976902008056641,0.0008555860258638859,0.00046083141933195293,0.00023373219300992787,0.0002449435996823013
i reshaped,0.143895223736763,0.29593193531036377,0.0037297746166586876,0.5248125791549683,0.027781184762716293,0.0038493226747959852
i recall,0.022692637518048286,0.9388473629951477,0.002734862733632326,0.014261770062148571,0.011555340141057968,0.009907943196594715
i present,0.015532447956502438,0.8940194845199585,0.002787298522889614,0.07679416239261627,0.009081761352717876,0.0017848808784037828
i meet,0.018659356981515884,0.165298730134964,0.005394343752413988,0.7262082099914551,0.08115293085575104,0.0032865027897059917
i completely,0.02872461825609207,0.8726955652236938,0.003320598741993308,0.0813228189945221,0.01191062293946743,0.0020257183350622654
i devised,0.020983412861824036,0.8146135807037354,0.004332341719418764,0.1237044632434845,0.03169045224785805,0.00467569287866354
i bought,0.027875211089849472,0.683456301689148,0.0038823906797915697,0.2662506401538849,0.014608466066420078,0.003926999866962433
i lunge,0.011949772015213966,0.04978035017848015,0.00281107728369534,0.8446815013885498,0.08872626721858978,0.0020510058384388685
i rather,0.023850305005908012,0.06540822982788086,0.0027830267790704966,0.8854548335075378,0.02074710838496685,0.001756419544108212
i realized,0.015533963218331337,0.8639779090881348,0.001836957992054522,0.04371758922934532,0.05026295781135559,0.024670546874403954
i vibrates,0.024889035150408745,0.6681085824966431,0.004108198918402195,0.0678226426243782,0.2284085899591446,0.006662887986749411
i forget,0.9932340979576111,0.002483401447534561,0.0004346591595094651,0.0029878574423491955,0.0005243430496193469,0.00033566291676834226
i ask,0.007498087827116251,0.03847476840019226,0.003144151996821165,0.922019898891449,0.027228739112615585,0.0016344640171155334
i use,0.05878913775086403,0.14999186992645264,0.0046876296401023865,0.7672598361968994,0.017218120396137238,0.002053472911939025
i wonder,0.021405264735221863,0.5862154364585876,0.004399087745696306,0.057588882744312286,0.13940668106079102,0.1909846067428589
i and,0.029909230768680573,0.12179181724786758,0.005697260610759258,0.7864440083503723,0.05166182667016983,0.004495854489505291
i confused,0.0005486981244757771,0.00044925877591595054,0.0002511203056201339,0.009278877638280392,0.9829944372177124,0.006477645598351955
i worry,0.22278887033462524,0.13744227588176727,0.004580238368362188,0.3021763861179352,0.3313140869140625,0.0016981828957796097
i ever,0.03415292128920555,0.8415824174880981,0.009349876083433628,0.10742979496717453,0.005691849626600742,0.001793246017768979
i instantly,0.011376219801604748,0.25459396839141846,0.004521685652434826,0.41228532791137695,0.3002575635910034,0.016965219751000404
i matter,0.02614627219736576,0.25277480483055115,0.004898562096059322,0.7074342370033264,0.007452931720763445,0.001293224049732089
i clung,0.03105437569320202,0.014845763333141804,0.08914395421743393,0.560698926448822,0.29965370893478394,0.004603287670761347
i knelt,0.011427836492657661,0.012094284407794476,0.005439626518636942,0.5980618000030518,0.36946287751197815,0.003513597883284092
i take,0.07652407884597778,0.2265576869249344,0.011376110836863518,0.6535956859588623,0.029451800510287285,0.0024945626500993967
i di,0.10257364809513092,0.0973346158862114,0.003759797429665923,0.6927548050880432,0.09937155991792679,0.004205646459013224
i finished,0.026688838377594948,0.9029402136802673,0.002570174867287278,0.057830557227134705,0.006807025521993637,0.003163204062730074
i wished,0.10921171307563782,0.49184003472328186,0.3696497678756714,0.021456092596054077,0.005180814769119024,0.002661573700606823
i upload,0.08862913399934769,0.2640998065471649,0.0038340692408382893,0.48898065090179443,0.14761294424533844,0.006843338720500469
i others,0.05468495562672615,0.14670008420944214,0.005054177716374397,0.7363182306289673,0.053157657384872437,0.004084867425262928
i check,0.045993372797966,0.6092074513435364,0.004584049805998802,0.18950818479061127,0.14461968839168549,0.0060872770845890045
i resorted,0.0038992061745375395,0.0030048254411667585,0.00047222457942552865,0.9800920486450195,0.012244047597050667,0.0002876927610486746
i perform,0.01075668539851904,0.9555719494819641,0.002083051484078169,0.018649043515324593,0.01119028776884079,0.001749032293446362
i offer,0.010053352452814579,0.8929468393325806,0.012924989685416222,0.07616417109966278,0.006231921259313822,0.001678684027865529
i imagined,0.020821601152420044,0.19872888922691345,0.003926418721675873,0.11460999399423599,0.6471148133277893,0.014798340387642384
i intend,0.012871096841990948,0.8498401641845703,0.003983697853982449,0.11899961531162262,0.01294789556413889,0.0013576087076216936
i apologise,0.19283586740493774,0.06779593229293823,0.012366930954158306,0.7203311324119568,0.004208041820675135,0.00246205716393888
i actually,0.021512093022465706,0.6854375004768372,0.002995262620970607,0.2066849321126938,0.06983310729265213,0.013537131249904633
i manage,0.0029630702920258045,0.9898368716239929,0.0009507313370704651,0.0038485678378492594,0.0017910334281623363,0.0006097297882661223
i shall,0.03956840559840202,0.6870949268341064,0.017225774005055428,0.22577083110809326,0.026038883253932,0.0043011917732656
i split,0.19290989637374878,0.011986724101006985,0.0015037042321637273,0.780026376247406,0.012482622638344765,0.0010907012037932873
i visited,0.020259622484445572,0.5021942257881165,0.007375872693955898,0.07886730134487152,0.3590930700302124,0.032209884375333786
i experienced,0.0360005684196949,0.9255035519599915,0.0014561935095116496,0.006675618700683117,0.024347560480237007,0.006016450468450785
i nearly,0.016944441944360733,0.020057670772075653,0.0011631426168605685,0.10764037817716599,0.8482047915458679,0.0059895869344472885
i compare,0.04128795862197876,0.2563793957233429,0.008658347651362419,0.6756620407104492,0.010669824667274952,0.007342423778027296
i with,0.03199414908885956,0.12635183334350586,0.005017120391130447,0.7901666164398193,0.043108534067869186,0.003361774142831564
i stopped,0.11114292591810226,0.022316139191389084,0.0013357234420254827,0.6012383699417114,0.2597406804561615,0.00422615697607398
i been,0.048193369060754776,0.3153841495513916,0.005284758284687996,0.60550457239151,0.022282151505351067,0.003351070685312152
i seem,0.01108879316598177,0.9716299772262573,0.0008949529146775603,0.007786842528730631,0.006706269457936287,0.0018931042868644
i closed,0.5503056645393372,0.07722142338752747,0.0030632915440946817,0.34098201990127563,0.025764841586351395,0.0026628379710018635
i wake,0.04331083223223686,0.8432087302207947,0.0049905674532055855,0.042672935873270035,0.06263218075037003,0.0031848500948399305
i ate,0.01444309949874878,0.04129490256309509,0.002611699281260371,0.9331883192062378,0.006630981806665659,0.0018310019513592124
i bet,0.011137209832668304,0.873199462890625,0.005268645938485861,0.09732865542173386,0.011528750881552696,0.0015372581547126174
i shouldn,0.06061442941427231,0.010778266936540604,0.0011205202899873257,0.9184722304344177,0.008444195613265038,0.0005703592323698103
i mostly,0.11027902364730835,0.2603698968887329,0.0048022884875535965,0.5646485090255737,0.05602499470114708,0.0038752262480556965
i wrong,0.009165790863335133,0.004603607580065727,0.00045574436080642045,0.9820590615272522,0.0032800985500216484,0.00043579141492955387
i loathe,0.07189403474330902,0.002059686230495572,0.002690122462809086,0.9220505952835083,0.0007143379771150649,0.0005912674241699278
i act,0.026159916073083878,0.6169108748435974,0.003600554307922721,0.31278398633003235,0.03754183277487755,0.003002845449373126
i write,0.11119953542947769,0.44043707847595215,0.006784538272768259,0.40974581241607666,0.028961483389139175,0.0028714528307318687
i honestly,0.013349332846701145,0.053416598588228226,0.0040474459528923035,0.921488881111145,0.0061036646366119385,0.0015940500888973475
i desire,0.029409393668174744,0.1843516081571579,0.5064811706542969,0.265998899936676,0.011071943677961826,0.0026870486326515675
i kept,0.017531326040625572,0.016085198149085045,0.0019487895769998431,0.9442519545555115,0.019361844286322594,0.0008209566585719585
i posted,0.02768697962164879,0.5290259122848511,0.003157308790832758,0.3507879376411438,0.08537119626998901,0.003970618359744549
i sit,0.05055968463420868,0.5370500087738037,0.00552995502948761,0.3339247405529022,0.06828756630420685,0.004648041445761919
i dontknow,0.040543101727962494,0.04779284447431564,0.0018145900685340166,0.7062484622001648,0.20076924562454224,0.0028317789547145367
i eat,0.06680092960596085,0.30135461688041687,0.007284806575626135,0.6048553586006165,0.016826970502734184,0.002877242397516966
i wouldve,0.060528505593538284,0.47792819142341614,0.008324732072651386,0.4248804748058319,0.024770798161625862,0.003567226231098175
i encounter,0.003436163766309619,0.009939190931618214,0.0012966339709237218,0.1467462033033371,0.8332791924476624,0.005302633158862591
i seek,0.02863861806690693,0.4876958727836609,0.02051251381635666,0.4118705987930298,0.04827006533741951,0.0030124038457870483
i pissed,0.0005433220649138093,0.0005334231536835432,0.00026918938965536654,0.9975436329841614,0.0008924794965423644,0.00021797830413561314
i listen,0.035305384546518326,0.8306823372840881,0.005621481221169233,0.11285895854234695,0.013479839079082012,0.0020520424004644156
i hated,0.029378239065408707,0.0006606737151741982,0.0010261122370138764,0.9680304527282715,0.0005709600518457592,0.0003335606015753001
i wore,0.06141003221273422,0.15495465695858002,0.006140165030956268,0.7348261475563049,0.039725303649902344,0.0029436172917485237
i is,0.04374679550528526,0.2004077285528183,0.005780862644314766,0.667485237121582,0.0767490416765213,0.005830343812704086
i ll,0.01232839934527874,0.9296725988388062,0.0047960891388356686,0.04434819146990776,0.007441328372806311,0.001413510530255735
i sometimes,0.10610111802816391,0.030492782592773438,0.003036460606381297,0.6533901691436768,0.20258170366287231,0.004397758282721043
i thereby,0.030022630468010902,0.7662259936332703,0.006609874777495861,0.15864376723766327,0.03277059644460678,0.005727089010179043
i heard,0.03588823229074478,0.6152240633964539,0.004471844062209129,0.2436980903148651,0.09341099858283997,0.007306728977710009
i growled,0.000637388788163662,0.0007011326379142702,0.00032569211907684803,0.9955382943153381,0.0025429159868508577,0.0002545128809288144
i end,0.2063542753458023,0.3003883361816406,0.007919372990727425,0.4480009377002716,0.03332649543881416,0.004010547883808613
i empathize,0.04747217893600464,0.0394340343773365,0.7517025470733643,0.016051307320594788,0.09279045462608337,0.05254952237010002
